TIME,ECG,ECG_Filtered
362490396,0.75269,-0.11354
362519516,0.62072,-0.13872
362548640,0.49853,-0.00701
362577752,0.59629,0.12551
362605836,0.58162,0.01394
362633916,0.84555,0.07051
362662004,0.82600,-0.11178
362691116,0.49853,-0.13254
362720236,0.32258,0.09381
362748320,0.20039,0.12236
362776400,1.66178,0.49245
362804480,0.42522,-0.93135
362833596,0.98729,0.31109
362861680,1.31965,0.12527
362889760,1.73998,0.00515
362917832,2.00880,-0.10874
362946952,2.27273,-0.04419
362976076,2.42913,-0.00667
363005196,2.25806,-0.03385
363034316,1.56403,-0.05023
363063444,0.44477,0.04877
363091516,0.00978,0.42688
363119560,0.00000,0.24889
363147640,0.00000,-0.17067
363176760,0.00000,-0.32378
363205880,0.00000,-0.24600
363235004,0.00000,-0.08854
363264128,0.00000,0.04108
363292204,0.00000,0.10350
363320280,0.00000,0.10578
363348356,0.00000,0.07382
363376440,0.00000,0.03316
363404528,0.00000,0.00031
363432604,0.00000,-0.01834
363461728,0.00000,-0.02369
363490840,0.00000,-0.02021
363519996,0.03910,-0.00181
363549108,0.56696,0.12943
363577188,1.24633,-0.01191
363606320,1.62268,-0.22761
363635440,3.20137,0.24450
363663528,1.94037,-0.87529
363692640,2.27273,0.50431
363720728,2.46334,0.40028
363748800,2.48289,0.08252
363776876,2.35582,-0.08289
363805996,2.44868,-0.00702
363835112,2.45846,-0.08886
363864240,2.47312,-0.08048
363893356,2.17986,-0.13390
363922488,1.71554,-0.03287
363951596,1.59824,0.20202
363979676,1.61290,0.12423
364007760,1.68133,-0.02419
364036876,1.52981,-0.16828
364065996,1.28543,-0.09800
364095116,0.90909,-0.00972
364124240,0.86999,0.18468
364152316,1.26588,0.18885
364180400,1.65200,-0.07776
364209516,1.88661,-0.21393
364238636,1.91593,-0.16294
364267756,2.14076,0.08878
364295836,2.45357,0.13257
364323924,2.62952,0.01742
364351996,2.44868,-0.08976
364381116,2.23363,0.03622
364409192,2.39003,0.20428
364437276,2.56109,0.03798
364465356,3.88074,0.23545
364493436,2.80059,-0.89796
364522568,2.83480,0.17437
364550640,3.12805,0.35271
364578720,3.30890,0.07916
364606800,3.34311,-0.09404
364635920,3.33822,-0.07376
364665040,3.43109,0.01889
364693120,3.33822,-0.03936
364722248,3.18671,-0.00227
364751364,2.89345,0.00360
364779440,2.70283,0.08432
364807520,2.70283,0.09584
364835600,2.65885,-0.04071
364864720,2.67351,-0.06459
364893840,2.60020,-0.09092
364922968,2.56109,-0.01875
364952080,2.51711,0.01655
364980164,2.46823,0.02856
365008244,2.35093,0.00827
365036320,2.37537,0.06470
365064404,2.37048,0.00299
365092480,2.33138,-0.03201
365121604,2.30205,-0.01594
365150716,2.30205,0.00474
365178804,2.30205,-0.00003
365207920,2.34115,0.00784
365236000,2.42424,0.00676
365264080,2.27273,-0.07988
365293200,2.17498,0.02100
365321288,2.05767,0.04243
365349360,2.37537,0.15765
365377440,2.72727,-0.01832
365406560,1.74487,-0.49910
365435680,2.01369,0.37271
365463756,2.04790,0.11880
365491840,2.02346,-0.04812
365520964,2.11144,-0.03587
365550076,2.65885,0.07986
365578160,3.20137,-0.08164
365607276,3.11828,-0.30455
365636396,2.36559,-0.20298
365665516,1.57869,0.21769
365693596,1.17302,0.45117
365721684,0.63050,0.14421
365749760,0.20039,-0.02310
365778880,0.26882,-0.00710
365808000,0.40567,-0.19006
365837120,0.73803,-0.18604
365866240,1.33920,-0.08699
365895356,1.93060,-0.08881
365924480,2.23851,-0.10209
365953596,2.42424,0.04999
365981680,2.63930,0.19342
366009756,2.71750,0.14001
366037836,2.60508,0.04863
366065920,2.41935,0.03241
366093996,2.25806,0.03378
366122088,2.18475,0.01237
366150160,2.19941,-0.03666
366179284,1.80841,-0.21181
366208396,1.15836,-0.12847
366237516,0.69892,0.13197
366265596,0.65494,0.23749
366293672,2.13099,0.43252
366321760,1.26100,-0.93100
366350880,1.26100,-0.04187
366379996,1.59824,0.28224
366408076,2.04301,0.16707
366436160,2.60997,0.02696
366464236,2.90323,-0.15782
366493356,3.07429,-0.08968
366522484,3.15249,0.02481
366550556,2.89345,0.01188
366578636,2.57576,0.10962
366606720,2.47801,0.19056
366634800,2.44379,0.05708
366662880,2.26295,-0.12624
366692000,2.00391,-0.13651
366721132,1.95503,0.00664
366749200,1.92571,-0.00886
366778320,1.64712,-0.10091
366807436,0.45455,-0.25716
366836556,0.00489,0.35915
366864596,0.00000,0.35339
366892680,0.00000,-0.02885
366921808,0.00000,-0.21639
366950920,0.00000,-0.19622
366980080,0.00489,-0.08641
367009196,1.10948,0.32526
367037280,2.37537,0.01256
367065352,2.64907,-0.49761
367094480,3.09873,-0.04163
367123604,3.11339,0.07480
367151680,3.02542,0.23127
367179760,3.47019,0.40348
367207836,3.78788,0.04921
367235920,4.87292,0.08584
367263992,3.10850,-1.04232
367293116,3.08895,0.44427
367321204,2.93744,0.33259
367349280,2.45846,-0.03121
367378400,1.91105,-0.08964
367407520,1.51026,-0.00294
367436640,1.48583,0.07657
367464720,1.94037,0.05340
367492800,2.22385,-0.22560
367521924,2.36559,-0.22809
367551040,2.60997,-0.00607
367580156,2.61975,0.02499
367608240,2.49756,0.09461
367636312,2.51222,0.19601
367664396,2.40469,0.07423
367692476,2.28739,0.01444
367720564,2.13587,-0.03165
367749680,1.93548,-0.05360
367778804,1.41740,-0.12367
367807916,1.08993,0.06460
367835996,1.35386,0.21917
367864072,2.01369,0.06009
367892152,2.00880,-0.40160
367921280,2.16031,-0.13246
367950396,2.66373,0.14353
367978480,3.08895,0.05602
368006556,3.36755,-0.02102
368035676,3.41642,-0.03404
368064796,3.33333,0.04199
368092876,3.29423,0.12857
368120964,3.15738,0.05949
368149036,4.20821,0.35599
368177116,2.62463,-0.87645
368206240,2.67840,0.35900
368234320,2.64418,0.22512
368262400,2.53177,-0.02957
368291520,2.52199,-0.07741
368320648,2.56109,-0.08285
368349760,2.67840,-0.04629
368378884,2.65885,-0.07263
368408004,2.37048,-0.06895
368437120,2.14076,0.09894
368465200,2.17986,0.20053
368493280,2.20430,0.04429
368521364,2.22385,-0.05785
368550476,2.19453,-0.08931
368579604,2.16520,-0.04440
368608720,2.12121,-0.00588
368637836,2.16520,0.04540
368665924,2.08211,-0.01883
368695036,2.12121,0.04132
368723124,2.15543,0.00988
368751200,2.19453,-0.01101
368780324,2.21896,-0.02028
368809448,2.11144,-0.04612
368838560,2.09189,0.03917
368866640,2.07722,0.03344
368894720,2.10655,0.01999
368922812,2.22385,0.01167
368950880,2.04301,-0.11722
368980004,2.05767,0.04244
369008084,1.95503,0.00238
369036160,1.89150,0.02715
369064240,2.98631,0.34371
369092320,1.55914,-0.82165
369121448,1.84262,0.41418
369149520,1.90616,0.19842
369177608,2.00391,0.00812
369205676,2.06256,-0.09688
369234800,2.18475,-0.06436
369263916,2.30694,-0.04033
369293040,2.07722,-0.11076
369322168,1.71554,0.00758
369350240,1.60802,0.19686
369378328,1.72043,0.15887
369406404,1.92571,-0.00772
369435520,1.95992,-0.17643
369464644,2.01369,-0.10426
369493760,1.95992,-0.04966
369522888,1.81818,0.01623
369550964,1.91593,0.14824
369579048,1.94037,0.03493
369607120,1.83284,-0.05304
369636240,1.87683,0.02789
369664328,1.96970,0.01261
369692400,1.95015,-0.06058
369721532,1.91593,-0.03034
369750644,1.87195,0.00633
369778732,1.83773,0.02702
369806800,1.62757,-0.02979
369835924,0.88954,-0.12699
369865040,0.02933,0.05457
369893080,0.00000,0.40391
369921168,0.00000,0.05620
369949240,0.00000,-0.19286
369978404,0.08309,-0.19537
370007484,0.00000,-0.17764
370036600,0.00000,0.00608
370064680,0.00000,0.07863
370092764,0.00000,0.08669
370120840,0.00000,0.06321
370148920,0.00000,0.03128
370177008,0.00000,0.00453
370205084,0.00000,-0.01161
370234200,0.00000,-0.01737
370263328,0.00000,-0.01588
370292440,0.00000,-0.01087
370321564,0.00000,-0.00533
370350684,0.00000,-0.00101
370379808,0.00000,0.00148
370407916,0.00489,0.00374
370435960,0.00000,-0.00108
370465080,0.00000,0.00247
370493164,0.00000,0.00179
370521248,0.00000,0.00044
370549320,0.00000,-0.00043
370578444,0.00000,-0.00070
370607564,0.00000,-0.00058
370636680,0.00000,-0.00032
370665804,0.00000,-0.00008
370694920,0.00000,0.00007
370722996,0.00000,0.00013
370751076,0.00000,0.00012
370779164,0.00000,0.00008
370807240,0.00000,0.00004
370835324,0.00000,0.00000
370863400,0.00000,-0.00002
370892520,0.00000,-0.00002
370921636,0.00000,-0.00002
370950760,0.00000,-0.00001
370979888,0.00000,-0.00000
371009036,0.01466,0.00416
371037084,0.00000,-0.00965
371066200,0.00000,0.00315
371094280,0.00000,0.00342
371122360,0.00000,0.00112
371150440,0.00000,-0.00053
371179568,0.00000,-0.00106
371208712,0.09775,0.02686
371236792,0.25415,0.00726
371264876,0.10753,-0.11597
371293968,0.00000,0.00666
371322044,0.00000,0.09007
371350120,0.00000,0.04113
371378244,0.00489,-0.00657
371407360,0.01466,-0.02693
371436476,0.03421,-0.02413
371465592,0.13196,0.00585
371493676,0.29814,0.00700
371521760,0.46432,-0.02225
371550872,0.66471,-0.01355
371580004,0.71848,-0.05131
371609116,0.78690,0.01885
371637200,0.79668,0.03051
371665276,0.59629,-0.01614
371694392,0.82111,0.16957
371722476,0.89443,-0.02335
371751596,2.30205,0.30917
371779680,1.29032,-0.86085
371808796,0.68426,-0.02207
371837916,0.03910,0.32449
371865956,0.00000,0.48040
371894044,0.00000,0.09145
371922120,0.00000,-0.18536
371951240,0.00000,-0.23491
371980368,0.00000,-0.15185
372009484,0.00000,-0.04123
372038640,0.00489,0.03917
372066716,0.21505,0.12768
372094796,0.18084,-0.02393
372123912,0.65982,0.15753
372151996,1.72532,0.16039
372180080,2.66373,-0.18420
372209196,3.47019,-0.25420
372238320,4.29130,-0.08252
372267444,4.92669,0.00547
372295516,4.86315,-0.06750
372324636,4.27175,0.06265
372352716,3.73900,0.33265
372380804,3.49462,0.35407
372408876,3.36755,0.07615
372436956,3.23558,-0.18861
372466080,3.10362,-0.25907
372495196,2.74194,-0.25742
372524316,2.21896,-0.10552
372553432,2.00391,0.17207
372581524,1.74976,0.10460
372609596,2.69306,0.37302
372637676,1.12414,-0.82501
372666796,0.76246,0.25805
372694876,0.80645,0.41515
372722956,0.56696,-0.00896
372752076,0.15152,-0.16493
372781208,0.00489,-0.00096
372810280,0.00000,0.01854
372838360,0.00000,-0.04824
372867480,0.00000,-0.05940
372896644,0.09775,0.00112
372924716,0.60117,0.11785
372952796,1.14370,-0.01704
372981920,1.81329,-0.05158
373011036,2.50733,-0.06520
373040168,3.02542,-0.08504
373069276,3.32845,-0.03147
373098404,3.30890,0.01883
373126476,3.09384,0.11224
373154556,2.84457,0.17197
373182644,2.71261,0.15278
373210720,2.71261,0.03934
373238804,2.88368,-0.06522
373267920,3.17693,-0.13914
373297040,3.57282,-0.14231
373326160,3.89052,-0.14048
373355284,3.72923,-0.17113
373384404,3.21603,-0.00326
373413516,2.76149,0.25764
373441604,2.17009,0.20975
373469676,3.20137,0.58415
373497756,1.01662,-1.04882
373526876,0.23460,0.21087
373554920,0.00000,0.44423
373583008,0.00000,0.10178
373611120,0.00489,-0.23113
373640244,0.49853,-0.14230
373669356,1.19746,-0.14401
373698480,1.77419,-0.18437
373727596,2.03812,-0.12869
373756720,1.92571,0.01616
373784796,2.49756,0.45612
373812880,2.79570,0.14195
373840968,2.92766,-0.04057
373870076,3.60704,0.12240
373898156,4.47703,-0.01541
373927272,4.72141,-0.35598
373956396,3.46530,-0.54483
373985516,2.16520,0.20098
374013592,0.94330,0.53285
374041680,0.90420,0.69876
374069760,1.30010,0.07752
374097836,1.20235,-0.63175
374126956,0.78201,-0.59567
374156076,0.59140,-0.08699
374185196,0.86022,0.25548
374213272,1.09971,0.12157
374241360,1.13392,-0.03327
374270476,0.96774,-0.03450
374299596,0.65494,0.04435
374327676,1.96970,0.58997
374355752,0.80645,-0.74490
374384868,1.01662,0.23848
374412948,1.03617,0.12000
374441040,0.91398,-0.03853
374470156,0.86022,-0.01973
374499276,1.13392,0.06848
374527356,1.73998,0.04053
374555436,2.10166,-0.19803
374584556,2.04790,-0.24354
374613676,1.70088,-0.05061
374642800,1.52981,0.24872
374670876,1.41740,0.23107
374698956,1.37830,0.09689
374727036,1.35386,-0.04649
374756164,1.54448,-0.04993
374785280,1.58358,-0.16241
374814400,1.54448,-0.11701
374843528,1.55914,0.01278
374871600,1.55914,0.05068
374899680,1.54936,0.05063
374927764,1.63245,0.06346
374955840,1.43206,-0.07156
374984960,1.51026,0.08180
375013040,1.42229,-0.02727
375042172,1.44184,0.01137
375070240,1.47116,-0.00884
375099360,1.34409,-0.06876
375128480,2.57576,0.37876
375156564,1.43206,-0.76635
375185680,1.58358,0.27372
375213760,1.73021,0.24974
375241848,1.70577,0.00741
375269916,1.66178,-0.04917
375299040,1.72043,-0.00624
375328160,1.76442,-0.02947
375357280,1.87683,-0.01004
375386400,1.79863,-0.07578
375415524,1.52981,-0.05420
375444648,1.47116,0.12192
375472724,1.49560,0.09624
375500808,1.55425,0.00430
375528880,1.58847,-0.06476
375558000,1.61779,-0.05947
375587120,1.67644,-0.01697
375616244,1.71554,-0.00387
375645372,1.70577,-0.00045
375674480,1.68133,0.02037
375702568,1.61290,0.01812
375730640,1.53470,0.02307
375758720,1.57869,0.05269
375786804,1.64712,-0.00040
375815924,1.48583,-0.10714
375845044,1.51026,0.03079
375873120,1.72532,0.07308
375901208,1.54448,-0.13488
375930320,2.75660,0.37047
375958396,1.16325,-0.86493
375987524,1.38807,0.48644
376015596,1.57380,0.31336
376043688,1.68133,-0.01825
376072800,1.75464,-0.14212
376101924,1.85728,-0.10412
376131040,1.95503,-0.04942
376160164,1.98925,-0.01788
376189280,1.74487,-0.04564
376218400,1.54448,0.08734
376246480,1.51515,0.15182
376274560,1.61779,0.07593
376302652,1.71554,-0.05884
376331760,1.83773,-0.09308
376360880,1.98925,-0.06582
376390000,1.99413,-0.07366
376419124,1.91593,-0.00735
376448240,1.73509,0.04086
376476316,1.50049,0.07311
376504404,1.42229,0.12027
376532480,1.44673,0.05168
376560560,1.53959,-0.03798
376589680,1.48094,-0.13943
376618800,1.53470,-0.03631
376647916,1.82307,0.06042
376676000,1.65689,-0.14156
376705128,1.53470,0.01250
376733204,1.60313,0.14246
376761280,1.54936,0.02776
376789356,2.72727,0.34752
376817432,1.22678,-0.88207
376846560,1.46628,0.41483
376874636,1.61779,0.25728
376902728,1.73509,-0.00772
376931840,1.80352,-0.12436
376960960,1.93060,-0.07878
376990080,2.06745,-0.03709
377019204,2.04790,-0.04917
377048316,1.76931,-0.04186
377077440,1.39785,0.06302
377105524,1.45650,0.24779
377133600,1.96970,0.17972
377161680,2.39492,-0.15728
377190800,2.51222,-0.31003
377219920,2.48289,-0.14699
377249036,2.08700,-0.02969
377278156,1.70577,0.19024
377306240,1.52493,0.26775
377334320,1.45650,0.12435
377362400,1.50049,-0.03155
377391516,1.57380,-0.13828
377420636,1.51515,-0.18327
377449756,1.52493,-0.05207
377478876,1.84262,0.10373
377506964,1.88661,-0.06168
377536080,1.77908,-0.05020
377565208,1.71554,0.07290
377593280,1.52004,0.05300
377621356,1.61290,0.14640
377649440,1.59335,-0.01845
377678560,2.99609,0.34081
377706648,1.64223,-0.96441
377735760,1.61290,0.24155
377763836,1.71554,0.35063
377791920,1.66667,0.06972
377819996,1.53959,-0.06673
377849120,1.25611,-0.10463
377878240,1.31965,0.08214
377906324,1.50538,0.03274
377934396,1.58358,-0.10098
377963528,1.45161,-0.13506
377992636,1.53470,0.06494
378020720,1.68133,0.07840
378048808,1.72532,-0.01052
378077924,1.70577,-0.02262
378107048,1.77908,0.04169
378135120,1.78397,0.00059
378163208,1.67155,-0.03194
378192316,1.78886,0.07827
378220400,1.73509,-0.04074
378249520,1.70577,-0.01893
378278644,1.68133,-0.00180
378307776,1.68133,0.00861
378335844,1.73021,0.01206
378363932,1.74487,-0.02137
378393044,1.79374,-0.00531
378422164,1.91593,0.01583
378450252,1.70088,-0.10441
378479360,1.61779,0.05225
378507448,1.68622,0.10836
378535520,1.97947,0.08095
378563608,2.17498,-0.08939
378592720,1.36852,-0.37960
378621840,1.63734,0.35348
378649932,1.69599,0.10179
378678012,1.74976,-0.04043
378707128,1.82796,-0.06621
378736244,1.90616,-0.05326
378765368,1.97458,-0.02548
378794484,1.90616,-0.03355
378823600,1.55425,-0.04667
378852720,1.44673,0.15222
378880800,1.48094,0.12935
378908884,1.53470,-0.00753
378938000,1.54936,-0.09569
378967124,1.57869,-0.07459
378996240,1.65200,-0.02120
379025360,1.65689,-0.02134
379054480,1.67155,0.01965
379082564,1.72532,0.04520
379110644,1.68622,-0.00176
379139760,1.66178,0.01698
379167848,1.63734,0.01641
379195924,1.69110,0.02759
379224000,1.64712,-0.04018
379253120,1.76442,0.02423
379281204,1.76442,-0.04807
379310324,1.58358,-0.07337
379339448,1.67155,0.09966
379367532,1.57380,-0.01372
379396640,2.51222,0.29056
379424720,1.67644,-0.58661
379453840,1.36852,0.06096
379481916,1.61290,0.37131
379510000,1.75464,0.06792
379538084,1.76931,-0.13062
379567208,1.83284,-0.09041
379596320,1.93060,-0.03122
379625440,2.02835,-0.00473
379654560,1.95015,-0.03889
379683680,1.60802,-0.04036
379712800,1.49560,0.15190
379740880,1.52981,0.13189
379768976,1.60313,-0.00100
379798080,1.72043,-0.07495
379827196,1.77908,-0.10992
379856320,1.85728,-0.04782
379885440,1.81329,-0.03263
379914568,1.78886,0.04528
379942640,1.79863,0.07246
379970724,1.81818,0.04241
379998800,1.84262,0.00536
380026888,1.92082,-0.00221
380056000,1.89638,-0.05608
380085120,1.87683,-0.01878
380114248,1.90127,0.02121
380142320,1.95992,0.02131
380170408,2.05279,0.00601
380198480,1.76442,-0.12505
380227608,1.63245,0.06027
380255684,1.60313,0.10247
380283760,1.87195,0.10700
380311836,2.14565,-0.05908
380340956,1.16813,-0.47504
380370084,1.45650,0.38863
380398160,1.52981,0.11943
380426248,1.46628,-0.08347
380455360,1.45650,-0.05736
380484480,1.39785,-0.04274
380513608,1.62268,0.07963
380541680,1.64712,-0.06155
380570808,1.49071,-0.08216
380599928,1.43695,0.05845
380628008,1.47116,0.09144
380656084,1.73021,0.08788
380684160,1.72043,-0.11982
380713288,1.47605,-0.13280
380742396,0.58651,-0.15795
380771524,0.56696,0.39795
380799600,1.71065,0.48512
380827684,2.54643,-0.27604
380856800,2.68328,-0.61988
380885920,3.22581,-0.06958
380915036,3.82209,0.13097
380943116,2.93744,-0.28021
380972236,1.91105,0.19269
381000316,0.32747,0.27977
381028364,0.00000,0.72445
381056448,0.00000,0.18275
381084520,0.00000,-0.38039
381113640,0.00000,-0.50209
381142796,3.11828,0.55396
381170884,4.98045,-0.72970
381199992,5.00000,-1.10574
381229120,5.00000,0.08084
381257192,5.00000,0.74686
381285280,4.99511,0.72575
381313360,4.99511,0.37859
381341436,5.00000,0.01792
381369524,4.99511,-0.20620
381398636,5.00000,-0.25950
381427764,5.00000,-0.21257
381456884,5.00000,-0.11852
381486004,5.00000,-0.02966
381515120,5.00000,0.02896
381543204,4.99511,0.05212
381571280,5.00000,0.05556
381599360,5.00000,0.03648
381627448,5.00000,0.01834
381655528,4.99511,0.00290
381683600,5.00000,-0.00092
381712720,5.00000,-0.00847
381741840,5.00000,-0.00824
381770964,5.00000,-0.00536
381800088,5.00000,-0.00233
381829216,5.00000,-0.00015
381858324,4.96579,-0.00876
381887440,4.04692,-0.24640
381916564,2.68817,-0.03392
381945676,1.89638,0.43127
381973756,1.95503,0.46079
382001836,2.10655,-0.09070
382030960,1.59335,-0.57609
382060076,0.23949,-0.51852
382089160,0.00000,0.41615
382117240,0.00000,0.33463
382145324,0.00000,0.00176
382173400,0.00000,-0.14439
382202520,0.00000,-0.12280
382231648,0.00000,-0.03976
382260764,0.00000,0.03036
382288872,0.65982,0.24819
382316952,0.65494,-0.19157
382346072,0.23949,-0.18664
382375192,0.55718,0.30536
382403276,1.67155,0.35408
382431360,3.09873,-0.03722
382460476,4.30596,-0.40183
382489596,4.96579,-0.43875
382518716,4.98534,-0.18496
382547840,4.93157,0.28424
382575916,4.77028,0.39757
382603996,4.70674,0.32238
382632080,4.81427,0.12799
382660152,4.86804,-0.13935
382689272,4.64809,-0.29654
382718396,4.57967,-0.10969
382747520,4.42815,-0.06024
382776644,4.15933,-0.02809
382805756,3.88074,0.04510
382833840,3.68035,0.09226
382861916,3.53372,0.05933
382890008,3.40176,-0.00170
382919120,3.33822,-0.01605
382948240,3.35777,-0.01637
382977356,3.11828,-0.11384
383006480,2.94233,0.01068
383034564,2.90323,0.09344
383062636,2.32649,-0.11755
383091764,2.64907,0.29175
383119836,0.16618,-0.76725
383148956,0.01466,0.77044
383177036,0.45943,0.51423
383205120,1.45650,-0.04882
383234244,2.05767,-0.62975
383263356,2.30694,-0.55044
383292484,2.77615,-0.00970
383321592,3.11339,0.17225
383349672,3.11339,0.15140
383377756,2.93255,0.17986
383405836,2.95699,0.26013
383433924,3.04497,0.11304
383461996,3.10362,-0.07172
383491124,2.74682,-0.25620
383520236,2.17009,-0.14735
383549360,1.78397,0.10654
383577440,1.71554,0.18159
383605520,1.43206,-0.07219
383634644,1.35875,-0.03347
383663760,1.60802,0.02362
383691840,1.38319,-0.22209
383720952,0.94330,-0.11786
383750076,0.38123,0.06499
383778156,0.35679,0.33023
383806236,0.69892,0.20218
383834316,1.09971,-0.09781
383863436,1.49560,-0.22290
383892564,1.86217,-0.17256
383921676,2.11632,-0.07453
383950796,2.58065,0.12481
383978876,2.77126,0.02269
384006952,4.09091,0.39190
384035036,2.96676,-0.71550
384064156,3.04008,0.32354
384092244,2.99120,0.26937
384120316,2.41447,-0.06683
384149440,1.61779,-0.07073
384178556,1.09482,0.12102
384206636,0.97263,0.14057
384234716,1.09971,-0.03683
384263836,1.20723,-0.23052
384292964,0.99707,-0.30085
384322076,1.16813,0.05096
384350156,1.55914,0.14061
384378236,1.84751,0.00798
384406320,1.97458,-0.04808
384435432,2.11632,0.04101
384463516,2.38514,0.11323
384491600,2.69306,0.06005
384519676,2.78592,-0.07337
384548800,2.97654,0.00531
384576876,3.11339,-0.00747
384605996,3.20626,-0.01322
384635120,3.24047,-0.01301
384664240,3.24047,0.00234
384692328,3.19159,0.00436
384720400,3.12317,0.01164
384748480,3.13783,0.03651
384776556,3.01564,-0.04410
384805680,2.68328,-0.07705
384834800,2.53666,0.07738
384862884,2.20919,-0.00573
384892004,3.26979,0.40480
384920076,2.32649,-0.67892
384949200,2.32649,0.10505
384977280,2.59042,0.23502
385005364,2.72727,0.00266
385033444,2.76637,-0.09212
385062568,2.89834,-0.01237
385091688,3.09873,0.02530
385119764,3.26002,-0.00661
385148880,3.29423,-0.03779
385177996,3.00098,-0.07319
385207120,2.79081,0.09748
385235200,2.77126,0.16148
385263280,2.80059,0.04268
385291368,2.76149,-0.08761
385320480,2.58065,-0.12877
385349600,2.49267,-0.00891
385378720,2.43402,0.02662
385406800,2.59531,0.07620
385434884,2.71261,-0.03037
385464004,2.79570,-0.06195
385493128,2.75660,-0.05904
385522244,2.69795,0.01850
385550324,2.61975,0.05644
385578400,2.62952,0.08117
385606484,2.62463,0.01657
385634560,2.43402,-0.07476
385663688,2.47312,0.05029
385691768,2.35582,-0.04293
385720884,2.30205,-0.00388
385750004,2.33627,0.02221
385778084,2.37048,-0.01297
385807200,2.91300,0.11829
385835276,1.27566,-0.68071
385864396,0.40078,0.28736
385892480,0.00978,0.53709
385920556,0.01955,0.26739
385948596,0.00000,-0.18364
385977720,0.00000,-0.31285
386006880,0.08798,-0.20588
386036000,0.57185,0.02529
386064076,0.70381,-0.11528
386093208,0.84555,0.01879
386121272,1.22678,0.18106
386149360,1.72043,0.13294
386177444,1.99902,-0.05125
386206556,2.21408,-0.04368
386235680,2.51222,0.04113
386263760,2.73216,0.00663
386291844,2.83969,-0.02472
386320956,2.84457,-0.01701
386350076,2.90811,0.04669
386378160,2.93255,0.01543
386406240,2.87390,-0.02779
386435360,2.63441,-0.06141
386464480,1.75953,-0.16487
386493612,0.85044,0.09054
386521680,0.27370,0.28238
386549768,0.09775,0.20283
386577840,0.08798,-0.06861
386606956,0.12708,-0.23707
386636080,0.03910,-0.26219
386665192,0.53275,0.07179
386693284,1.60313,0.16229
386721356,1.13392,-0.52153
386750480,1.96970,0.36921
386778556,2.42424,0.10730
386806640,2.83969,0.02422
386834724,3.26491,0.02449
386862800,3.55816,-0.01956
386891924,3.71945,-0.02225
386921036,3.26002,-0.14167
386950164,2.33138,-0.03786
386979276,1.76442,0.31091
387007360,1.56892,0.28104
387035444,1.46628,-0.03032
387064560,1.30987,-0.25078
387093684,1.32454,-0.18200
387122800,1.59335,-0.05706
387151924,1.79374,-0.08641
387181036,1.70088,-0.10667
387210156,1.69110,0.09812
387238240,1.77419,0.17642
387266320,1.99902,0.14376
387294404,2.19453,0.00257
387322476,2.45357,-0.03771
387351604,2.85435,-0.02069
387380716,3.15249,-0.08902
387409832,3.26491,-0.09726
387438956,3.34800,0.01479
387467036,3.29912,0.04338
387495120,2.97165,0.00620
387523200,2.74194,0.11823
387551284,2.49267,0.07205
387579360,3.35288,0.31730
387607444,2.18475,-0.72267
387636556,2.07234,0.14414
387664636,2.78592,0.40019
387692728,3.61193,-0.00685
387721836,4.18866,-0.33092
387750968,4.22776,-0.35950
387780080,3.63636,-0.14239
387809196,3.09873,0.31524
387837276,2.61486,0.39944
387865356,2.52688,0.32410
387893444,2.88368,0.08952
387921520,3.50440,-0.19282
387950644,3.90029,-0.42723
387979756,4.12512,-0.30710
388008880,4.18377,-0.06507
388037996,4.06647,0.11665
388066080,3.89052,0.22038
388094160,3.49951,0.14372
388122240,2.93255,0.07209
388150324,2.30205,0.04742
388178404,1.89150,0.08122
388206480,1.71065,0.01345
388234564,1.81329,-0.06472
388263676,2.02835,-0.16675
388292804,2.32649,-0.16304
388321916,2.38025,-0.17300
388351044,2.72727,0.09996
388379116,3.22581,0.14899
388407200,3.53372,0.00172
388435276,3.83187,0.01744
388463356,4.11046,0.03843
388491444,4.28641,0.01356
388519516,4.44770,0.02906
388547604,4.51124,-0.00135
388576716,3.49462,-0.29330
388605836,3.45064,0.38116
388633924,3.18182,0.10872
388662000,2.71750,-0.10972
388691124,2.24340,-0.09487
388720240,1.72532,-0.05840
388749364,1.52981,0.07935
388777440,1.54936,0.03867
388805520,1.58358,-0.08855
388834640,1.73509,-0.07634
388863756,2.04301,-0.01802
388892880,2.24829,-0.05596
388921996,2.56109,0.03675
388950088,2.90811,0.05727
388978160,3.24536,0.03625
389006236,3.40665,-0.02543
389035356,3.47507,0.00571
389063436,3.54839,0.06181
389091524,3.53861,0.03075
389119596,3.38710,-0.01765
389148728,3.23069,0.01155
389176800,3.04985,0.00648
389204880,2.85435,-0.00857
389234004,2.54154,-0.05080
389263124,2.26784,-0.00062
389292240,1.79863,-0.05011
389321360,1.46139,0.05296
389349448,1.25611,0.06660
389377516,0.50831,-0.17209
389406632,0.14174,0.10262
389434716,0.42033,0.24164
389462796,0.77224,-0.05038
389491916,2.40958,0.15460
389519996,1.34897,-1.05034
389549120,1.87195,0.32544
389577196,2.15054,0.29029
389605276,2.45357,0.17297
389633356,2.57087,0.00069
389661436,2.72727,0.00951
389689524,2.96676,0.02173
389717592,3.05474,-0.07020
389746724,2.91789,-0.10114
389775840,2.65885,-0.02068
389804960,2.64418,0.14024
389833044,2.65396,0.05658
389861120,2.51711,-0.08002
389890252,2.36070,-0.06197
389919364,2.27273,0.00474
389947448,2.13099,-0.01098
389976560,2.08700,0.03002
390004644,2.03812,0.00011
390032720,2.01857,-0.00572
